,corr_pair,corr_metrics,CodeBertsim,CodeBertfake_pair,CodeBertfake_sim,ISUB StringMatchersim,ISUB StringMatcherfake_pair,ISUB StringMatcherfake_sim,Levenshtein Similaritysim,Levenshtein Similarityfake_pair,Levenshtein Similarityfake_sim,JaroWinklersim,JaroWinklerfake_pair,JaroWinklerfake_sim
10111,"('_iter44', '_iter48')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10112,"('_iter44', '_iter52')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10113,"('_iter45', '_iter50')",4,tensor(0.9996),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10114,"('_iter45', '_iter53')",4,tensor(0.9996),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10115,"('_iter46', '_iter54')",3,tensor(0.9997),,,0.885383980181668,,,0.7142857142857143,"('_iter46', '_iter22')",0.7142857142857143,0.9523809523809523,,
10116,"('_iter48', '_iter44')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10117,"('_iter48', '_iter52')",4,tensor(0.9993),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10118,"('_iter48', '_iter56')",3,tensor(0.9993),"('_i50', '_iter56')",tensor(0.9993),0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10119,"('_iter50', '_iter58')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10120,"('_iter52', '_iter48')",0,tensor(0.9993),"('_iter52', '_iter11')",tensor(0.9996),0.7260073260073261,"('_iter52', '_iter11')",0.7260073260073261,0.7142857142857143,"('_iter52', '_iter11')",0.7142857142857143,0.9047619047619049,"('_iter52', '_iter11')",0.9047619047619049
10121,"('_iter52', '_iter56')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10122,"('_iter52', '_iter60')",0,tensor(0.9994),"('_iter80', '_iter60')",tensor(0.9994),0.7260073260073261,"('_iter80', '_iter60')",0.885383980181668,0.7142857142857143,"('_iter80', '_iter60')",0.8571428571428572,0.9047619047619049,"('_iter80', '_iter60')",0.9523809523809523
10123,"('_iter53', '_iter62')",1,tensor(0.9995),,,0.7260073260073261,"('_iter53', '_iter40')",0.7260073260073261,0.7142857142857143,"('_iter53', '_iter40')",0.7142857142857143,0.9047619047619049,"('_iter53', '_iter40')",0.9047619047619049
10124,"('_iter54', '_iter63')",1,tensor(0.9995),,,0.7260073260073261,"('_iter54', '_iter28')",0.7260073260073261,0.7142857142857143,"('_iter54', '_iter28')",0.7142857142857143,0.9047619047619049,"('_iter54', '_iter28')",0.9047619047619049
10125,"('_iter56', '_iter20')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10126,"('_iter56', '_iter52')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10127,"('_iter56', '_iter60')",4,tensor(0.9993),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10128,"('_iter58', '_iter81')",4,tensor(0.9995),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10129,"('_iter59', '_iter67')",4,tensor(0.9992),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10130,"('_iter6', '_iter3')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
10131,"('_iter60', '_iter56')",4,tensor(0.9993),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10132,"('_iter60', '_iter64')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10133,"('_iter60', '_iter68')",4,tensor(0.9994),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10134,"('_iter64', '_iter60')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10135,"('_iter64', '_iter68')",4,tensor(0.9994),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10136,"('_iter67', '_iter21')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10137,"('_iter67', '_iter98')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10138,"('_iter68', '_iter22')",0,tensor(0.9996),"('_iter68', '_iter44')",tensor(0.9998),0.7260073260073261,"('_iter68', '_iter44')",0.7260073260073261,0.7142857142857143,"('_iter68', '_iter44')",0.7142857142857143,0.9047619047619049,"('_iter68', '_iter44')",0.9047619047619049
10139,"('_iter68', '_iter64')",3,tensor(0.9994),"('_iter39', '_iter64')",tensor(0.9994),0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10140,"('_iter68', '_iter72')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10141,"('_iter68', '_iter99')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10142,"('_iter7', '_iter11')",4,tensor(0.9998),,,0.7990384615384616,,,0.7142857142857143,,,0.9246031746031746,,
10143,"('_iter72', '_iter68')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10144,"('_iter72', '_iter76')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10145,"('_iter76', '_iter72')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10146,"('_iter76', '_iter80')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10147,"('_iter80', '_iter76')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10148,"('_iter80', '_iter84')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10149,"('_iter84', '_iter80')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10150,"('_iter84', '_iter88')",4,tensor(0.9993),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10151,"('_iter88', '_iter84')",4,tensor(0.9993),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10152,"('_iter88', '_iter92')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10153,"('_iter92', '_iter88')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10154,"('_iter92', '_iter96')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10155,"('_iter96', '_iter100')",4,tensor(0.9997),,,0.6695652173913043,,,0.625,,,0.8898809523809523,,
10156,"('_iter96', '_iter92')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10157,"('_japidviews_templates_aTag3', '_japidviews_templates_aTag5')",4,tensor(0.9999),,,0.9755972282793042,,,0.962962962962963,,,0.9990855052583447,,
10158,"('_japidviews_templates_aTag4', '_japidviews_templates_aTag6')",4,tensor(0.9998),,,0.9755972282793042,,,0.962962962962963,,,0.9990855052583447,,
10159,"('_join', '_tag')",1,tensor(0.9991),,,-0.3122448979591838,"('T_CLOSE_CURLY38_tree', '_tag')",-0.2925170068027211,0.19999999999999996,"('_map51', '_tag')",0.33333333333333337,0.48333333333333334,"('StringLiteral31_tree', '_tag')",0.5222222222222223
10160,"('_key12', '_key20')",4,tensor(0.9995),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
10161,"('_key18', '_key22')",4,tensor(0.9983),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10162,"('_key18', '_key26')",4,tensor(0.9985),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10163,"('_key22', '_key31')",4,tensor(0.9990),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10164,"('_key27', '_key31')",4,tensor(0.9997),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10165,"('_key31', '_key40')",4,tensor(0.9991),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10166,"('_key40', '_key48')",4,tensor(0.9991),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
10167,"('_key48', '_key57')",4,tensor(0.9991),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10168,"('_key53', '_key61')",4,tensor(0.9993),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10169,"('_key57', '_key65')",4,tensor(0.9996),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
10170,"('_key61', '_key92')",4,tensor(0.9996),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10171,"('_key65', '_key96')",4,tensor(0.9994),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
10172,"('_labelName', '_localId')",3,tensor(0.9981),"('LA99_3', '_localId')",tensor(0.9982),0.22946859903381644,,,0.30000000000000004,,,0.6333333333333333,,
10173,"('_labelName_1', '_localId')",1,tensor(0.9984),"('LA107_3', '_localId')",tensor(0.9985),0.16285714285714292,"('CLOCK', '_localId')",0.18681318681318682,0.25,"('CLOCK', '_localId')",0.375,0.611111111111111,,
10174,"('_leftNavSubToc', '_genText_1')",0,tensor(0.9978),"('LA544_0', '_genText_1')",tensor(0.9985),-0.04910179640718562,"('_elem36', '_genText_1')",-0.00403968816442235,0.2857142857142857,"('_elem36', '_genText_1')",0.30000000000000004,0.5523809523809524,"('_elem36', '_genText_1')",0.5761904761904763
10175,"('_length_1', '_length')",3,tensor(0.9987),"('_length_1', 'LA93_1')",tensor(0.9992),0.925,,,0.7777777777777778,,,0.9777777777777777,,
10176,"('_list', 'builtValue')",0,tensor(0.9990),"('artifactStr', 'builtValue')",tensor(0.9992),-0.22920110192837467,"('VARIABLE122_tree', 'builtValue')",-0.16105769230769224,0.19999999999999996,"('StringLiteral56', 'builtValue')",0.33333333333333337,0.5222222222222221,"('VARIABLE122_tree', 'builtValue')",0.5472222222222222
10177,"('_list0', '_set0')",4,tensor(0.9991),,,0.6697996918335901,,,0.5,,,0.8400000000000001,,
10178,"('_list10', '_list20')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10179,"('_list101', '_list97')",4,tensor(0.9996),,,0.6695652173913043,,,0.625,,,0.8898809523809523,,
10180,"('_list12', '_list16')",4,tensor(0.9996),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10181,"('_list12', '_list21')",4,tensor(0.9997),,,0.885383980181668,,,0.7142857142857143,,,0.9761904761904763,,
10182,"('_list12', '_list4')",4,tensor(0.9995),,,0.7990384615384616,,,0.7142857142857143,,,0.9246031746031746,,
10183,"('_list13', '_list21')",4,tensor(0.9997),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10184,"('_list13', '_list53')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10185,"('_list13', '_map14')",1,tensor(0.9994),,,-0.11812642802741805,"('LA141_29', '_map14')",0.09073359073359072,0.2857142857142857,"('_list13', 'alt77')",0.2857142857142857,0.5396825396825397,"('LA58_1', '_map14')",0.5555555555555555
10186,"('_list15', '_list25')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10187,"('_list16', '_list25')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10188,"('_list17', '_list13')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10189,"('_list17', '_list25')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10190,"('_list18', '_list28')",4,tensor(0.9989),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10191,"('_list20', '_list10')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10192,"('_list20', '_list28')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10193,"('_list21', '_list17')",4,tensor(0.9996),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10194,"('_list21', '_list25')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10195,"('_list21', '_list29')",3,tensor(0.9997),,,0.885383980181668,"('_list93', '_list29')",0.885383980181668,0.8571428571428572,,,0.9619047619047619,,
10196,"('_list23', '_list33')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10197,"('_list25', '_list15')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10198,"('_list25', '_list21')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10199,"('_list25', '_list29')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10200,"('_list25', '_list33')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10201,"('_list25', '_list34')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10202,"('_list26', '_list36')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10203,"('_list28', '_list18')",3,tensor(0.9989),"('_list28', 'IDENT14_tree')",tensor(0.9991),0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10204,"('_list28', '_list36')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10205,"('_list29', '_list25')",4,tensor(0.9998),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10206,"('_list29', '_list33')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10207,"('_list29', '_list37')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10208,"('_list31', '_list41')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10209,"('_list33', '_list23')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10210,"('_list33', '_list29')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10211,"('_list33', '_list37')",2,tensor(0.9996),,,0.885383980181668,"('_list33', '_list23')",0.885383980181668,0.8571428571428572,"('_list33', '_list23')",0.8571428571428572,0.9619047619047619,,
10212,"('_list33', '_list41')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10213,"('_list33', '_list42')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10214,"('_list34', '_list38')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10215,"('_list36', '_list26')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10216,"('_list36', '_list44')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10217,"('_list37', '_list33')",3,tensor(0.9996),"('_list37', '_list26')",tensor(0.9996),0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10218,"('_list37', '_list41')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10219,"('_list37', '_list45')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10220,"('_list38', '_list51')",4,tensor(0.9995),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10221,"('_list4', '_list8')",4,tensor(0.9995),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
10222,"('_list41', '_list31')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9523809523809523,,
10223,"('_list41', '_list37')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10224,"('_list41', '_list45')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10225,"('_list41', '_list49')",4,tensor(0.9996),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10226,"('_list42', '_list47')",4,tensor(0.9996),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10227,"('_list42', '_list50')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10228,"('_list45', '_list41')",4,tensor(0.9995),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10229,"('_list45', '_list49')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10230,"('_list45', '_list53')",4,tensor(0.9997),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10231,"('_list47', '_list55')",0,tensor(0.9995),"('_list69', '_list55')",tensor(0.9997),0.7260073260073261,"('_list69', '_list55')",0.7260073260073261,0.7142857142857143,"('_list69', '_list55')",0.7142857142857143,0.9047619047619049,"('_list69', '_list55')",0.9047619047619049
10232,"('_list49', '_list45')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10233,"('_list49', '_list53')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10234,"('_list49', '_list57')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10235,"('_list5', '_set5')",4,tensor(0.9995),,,0.6697996918335901,,,0.5,,,0.8400000000000001,,
10236,"('_list50', '_list59')",3,tensor(0.9993),"('_list50', '_iter44')",tensor(0.9996),0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10237,"('_list53', '_list17')",4,tensor(0.9994),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10238,"('_list53', '_list49')",4,tensor(0.9998),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10239,"('_list53', '_list57')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10240,"('_list55', '_list78')",4,tensor(0.9990),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10241,"('_list57', '_list53')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10242,"('_list57', '_list61')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10243,"('_list61', '_list57')",4,tensor(0.9996),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10244,"('_list61', '_list65')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10245,"('_list64', '_set18')",1,tensor(0.9980),"('_i94', '_set18')",tensor(0.9981),0.2028846153846154,"('STAR48', '_set18')",0.2222222222222222,0.2857142857142857,,,0.6428571428571429,"('STAR48', '_set18')",0.6666666666666666
10246,"('_list65', '_list61')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10247,"('_list65', '_list69')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10248,"('_list69', '_list65')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10249,"('_list69', '_list73')",1,tensor(0.9997),,,0.7260073260073261,"('_list69', '_list12')",0.7260073260073261,0.7142857142857143,"('_list69', '_list12')",0.7142857142857143,0.9047619047619049,"('_list69', '_list12')",0.9047619047619049
10250,"('_list69', '_set23')",2,tensor(0.9991),"('_list69', '_iter45')",tensor(0.9993),0.2028846153846154,,,0.2857142857142857,"('_list69', 'alt58')",0.2857142857142857,0.6428571428571429,,
10251,"('_list72', '_map26')",1,tensor(0.9990),,,-0.11812642802741805,"('_elem18', '_map26')",-0.11812642802741805,0.1428571428571429,"('ORDER21', '_map26')",0.1428571428571429,0.5396825396825397,"('LA57_2', '_map26')",0.5555555555555555
10252,"('_list73', '_list69')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10253,"('_list73', '_list77')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10254,"('_list77', '_list73')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10255,"('_list77', '_list81')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10256,"('_list77', '_map32')",1,tensor(0.9990),,,-0.48269230769230764,"('LA22_2', '_map32')",-0.13178294573643412,0.1428571428571429,"('LA22_2', '_map32')",0.16666666666666663,0.4365079365079365,"('alt69', '_map32')",0.45555555555555555
10257,"('_list8', '_list12')",4,tensor(0.9996),,,0.7990384615384616,,,0.7142857142857143,,,0.9246031746031746,,
10258,"('_list8', '_map8')",2,tensor(0.9995),,,0.004737516005121664,"('_list8', '_element_3')",0.06515957446808512,0.33333333333333337,,,0.5777777777777778,"('_list8', '_element_3')",0.6
10259,"('_list81', '_list77')",4,tensor(0.9997),,,0.7260073260073261,,,0.7142857142857143,,,0.9047619047619049,,
10260,"('_list81', '_list85')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10261,"('_list85', '_list81')",4,tensor(0.9997),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10262,"('_list85', '_list89')",4,tensor(0.9996),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10263,"('_list89', '_list85')",4,tensor(0.9996),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10264,"('_list89', '_list93')",2,tensor(0.9996),"('_list85', '_list93')",tensor(0.9998),0.885383980181668,,,0.7142857142857143,"('_list85', '_list93')",0.7142857142857143,0.9523809523809523,,
10265,"('_list93', '_list89')",4,tensor(0.9996),,,0.885383980181668,,,0.7142857142857143,,,0.9523809523809523,,
10266,"('_list93', '_list97')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10267,"('_list97', '_list101')",4,tensor(0.9996),,,0.6695652173913043,,,0.625,,,0.8898809523809523,,
10268,"('_list97', '_list93')",4,tensor(0.9999),,,0.885383980181668,,,0.8571428571428572,,,0.9619047619047619,,
10269,"('_lowerCase', '_name_40')",0,tensor(0.9972),"('LA34_1', '_name_40')",tensor(0.9979),-0.3122448979591838,"('LA34_1', '_name_40')",-0.23152709359605916,0.19999999999999996,"('LA34_1', '_name_40')",0.25,0.48333333333333334,"('LA34_1', '_name_40')",0.5138888888888888
10270,"('_mainSection', '_get')",3,tensor(0.9983),"('_mainSection', 'LA23_2')",tensor(0.9983),0.2347972972972973,,,0.25,,,0.6666666666666666,,
10271,"('_map10', '_map18')",4,tensor(0.9987),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
10272,"('_map16', '_map20')",4,tensor(0.9997),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10273,"('_map16', '_map24')",4,tensor(0.9997),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10274,"('_map20', '_map29')",4,tensor(0.9997),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
10275,"('_map25', '_map29')",4,tensor(0.9998),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
10276,"('_map29', '_map38')",4,tensor(0.9997),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10277,"('_map38', '_map46')",4,tensor(0.9996),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10278,"('_map46', '_map55')",4,tensor(0.9997),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10279,"('_map51', '_map59')",4,tensor(0.9991),,,0.8615384615384616,,,0.8333333333333334,,,0.9444444444444444,,
10280,"('_map55', '_map63')",4,tensor(0.9990),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10281,"('_map59', '_map90')",4,tensor(0.9992),,,0.8615384615384616,,,0.6666666666666667,,,0.9333333333333333,,
10282,"('_map63', '_map94')",4,tensor(0.9990),,,0.6648648648648647,,,0.6666666666666667,,,0.8666666666666666,,
10283,"('_mapping_1', '_mapping')",3,tensor(0.9986),"('NAME62_tree', '_mapping')",tensor(0.9986),0.9333333333333333,,,0.8,,,0.9866666666666667,,
10284,"('_mapping_2', '_mapping_1')",4,tensor(0.9996),,,0.9252071005917161,,,0.9,,,0.9933333333333333,,
10285,"('_mapping_3', '_mapping_2')",4,tensor(0.9995),,,0.9252071005917161,,,0.9,,,0.9933333333333333,,
10286,"('_mapping_4', '_mapping_3')",4,tensor(0.9996),,,0.9252071005917161,,,0.9,,,0.9933333333333333,,
10287,"('_mapping_4', '_mapping_5')",4,tensor(0.9996),,,0.9252071005917161,,,0.9,,,0.9933333333333333,,
10288,"('_mapping_5', '_mapping_4')",4,tensor(0.9996),,,0.9252071005917161,,,0.9,,,0.9933333333333333,,
10289,"('_matrixDefinition', '_matrixAssignment')",4,tensor(0.9998),,,0.5561540278762107,,,0.47058823529411764,,,0.8519800076893502,,
10290,"('_matrixDefinition_1', '_matrixAssignment_1')",4,tensor(0.9998),,,0.6174444020400375,,,0.5263157894736843,,,0.8591214879303521,,
10291,"('_maxCardinality', '_maximumCardinality')",4,tensor(0.9998),,,0.9294117647058824,,,0.7894736842105263,,,0.8744228993536473,,
10292,"('_maxCardinality', '_maximumCardinalityIdentityReference')",4,tensor(0.9987),,,0.7529411764705882,,,0.41666666666666663,,,0.7481481481481481,,
10293,"('_minCardinality', '_minimumCardinality')",4,tensor(0.9998),,,0.9294117647058824,,,0.7894736842105263,,,0.8744228993536473,,
10294,"('_minCardinality', '_minimumCardinalityIdentityReference')",4,tensor(0.9986),,,0.7529411764705882,,,0.41666666666666663,,,0.7481481481481481,,
10295,"('_name', '_langSpec')",3,tensor(0.9983),"('alt134', '_langSpec')",tensor(0.9987),0.19585921325051756,,,0.33333333333333337,,,0.6648148148148149,,
10296,"('_name', '_localId')",0,tensor(0.9974),"('LA103_1', '_localId')",tensor(0.9980),-0.091826923076923,"('_name', 'atom85')",-0.05889884763124198,0.25,"('_name', '_elem91')",0.2857142857142857,0.5499999999999999,"('_name', 'atom85')",0.5777777777777778
10297,"('_name', '_title_1')",1,tensor(0.9981),"('NUMBER143', '_title_1')",tensor(0.9985),-0.091826923076923,"('T_CLOSE_PRINT7', '_title_1')",-0.015151515151515138,0.25,,,0.5499999999999999,"('METHOD_START192', '_title_1')",0.5861111111111111
10298,"('_name_1', '_localId')",0,tensor(0.9978),"('LA169_0', '_localId')",tensor(0.9983),-0.21147058823529402,"('LA6_9', '_localId')",-0.16105769230769224,0.125,"('LA169_0', '_localId')",0.125,0.5119047619047619,"('LA169_0', '_localId')",0.5119047619047619
10299,"('_name_1', '_url_1')",0,tensor(0.9992),"('LA95_1', '_url_1')",tensor(0.9993),0.2028846153846154,"('LA31_1', '_url_1')",0.2222222222222222,0.4285714285714286,"('_name_1', 'LA68_1')",0.4285714285714286,0.6428571428571429,"('_name_1', 'LA68_1')",0.6428571428571429
10300,"('_name_2', '_url')",0,tensor(0.9977),"('LA19_1', '_url')",tensor(0.9980),-0.3885375494071145,"('ausdruecke', '_url')",-0.130952380952381,0.1428571428571429,"('ausdruecke', '_url')",0.19999999999999996,0.46428571428571425,"('ausdruecke', '_url')",0.5666666666666667
10301,"('_name_40', '_compileName')",1,tensor(0.9976),"('LA165_3', '_compileName')",tensor(0.9989),0.3058139534883721,,,0.25,"('_name_40', 'LA63_1')",0.25,0.5416666666666666,"('actualPomMd5Sum', '_compileName')",0.5880952380952381
