,corr_pair,corr_metrics,ISUB StringMatchersim,ISUB StringMatcherfake_pair,ISUB StringMatcherfake_sim,Levenshtein Similaritysim,Levenshtein Similarityfake_pair,Levenshtein Similarityfake_sim,JaroWinklersim,JaroWinklerfake_pair,JaroWinklerfake_sim
410,"('COLLECTION_CALL71', 'COLLECTION_CALL73')",3,0.9593468255469391,,,0.9146644573322287,,,0.9976931949250288,,
411,"('COLLECTION_CALL71_tree', 'COLLECTION_CALL73_tree')",3,0.969476297434685,,,0.9276568501920616,,,0.9917355371900827,,
412,"('COLLECTION_CALL73', 'COLLECTION_CALL74')",3,0.9593468255469391,,,0.9282836422240128,,,0.9976931949250288,,
413,"('COLLECTION_CALL73_tree', 'COLLECTION_CALL74_tree')",3,0.969476297434685,,,0.9414694894146949,,,0.9917355371900827,,
414,"('COLLECTION_CALL74', 'COLLECTION_CALL75')",3,0.9593468255469391,,,0.9284578696343402,,,0.9976931949250288,,
415,"('COLLECTION_CALL74_tree', 'COLLECTION_CALL75_tree')",3,0.969476297434685,,,0.9416461916461917,,,0.9917355371900827,,
416,"('COLLECTION_CALL75', 'COLLECTION_CALL78')",3,0.9593468255469391,,,0.9035294117647058,,,0.9976931949250288,,
417,"('COLLECTION_CALL75_tree', 'COLLECTION_CALL78_tree')",3,0.969476297434685,,,0.9163636363636364,,,0.9917355371900827,,
418,"('COLLECTION_CALL78', 'COLLECTION_CALL79')",3,0.9593468255469391,,,0.9291101055806938,,,0.9976931949250288,,
419,"('COLLECTION_CALL78_tree', 'COLLECTION_CALL79_tree')",3,0.969476297434685,,,0.9423076923076924,,,0.9917355371900827,,
420,"('COLLECTION_CALL79', 'COLLECTION_CALL81')",3,0.9093112621933196,,,0.8600148920327624,,,0.9907727797001153,,
421,"('COLLECTION_CALL79_tree', 'COLLECTION_CALL81_tree')",3,0.9331088664421997,,,0.8860759493670886,,,0.9807162534435262,,
422,"('COLON106', 'COLON113')",3,0.7693548387096774,,,0.7004716981132075,,,0.9333333333333333,,
423,"('COLON106_tree', 'COLON113_tree')",3,0.8745248118382447,,,0.7902757619738752,,,0.9447731755424064,,
424,"('COLON113', 'COLON116')",3,0.9024774774774775,,,0.8517699115044247,,,0.975,,
425,"('COLON113_tree', 'COLON116_tree')",3,0.9448694931639277,,,0.89857045609258,,,0.9763313609467456,,
426,"('COLON116', 'COLON136')",3,0.9024774774774775,,,0.7241379310344828,,,0.9666666666666667,,
427,"('COLON116_tree', 'COLON136_tree')",3,0.9448694931639277,,,0.7639257294429709,,,0.9723865877712032,,
428,"('COLON118', 'COLON119')",3,0.9024774774774775,,,0.8675847457627119,,,0.975,,
429,"('COLON118_tree', 'COLON119_tree')",3,0.9448694931639277,,,0.9152542372881357,,,0.9763313609467456,,
430,"('COLON136', 'COLON137')",3,0.9024774774774775,,,0.8685661764705883,,,0.975,,
431,"('COLON136_tree', 'COLON137_tree')",3,0.9448694931639277,,,0.9162895927601811,,,0.9763313609467456,,
432,"('COLON137', 'COLON45')",2,0.6695652173913043,,,-0.6527777777777777,"('COMMA18_tree', 'COLON45')",-0.08333333333333331,0.8898809523809523,,
433,"('COLON137_tree', 'COLON45_tree')",2,0.8282758620689655,,,-0.8034188034188032,"('COMMA48', 'COLON45_tree')",0.23333333333333334,0.9184746877054569,,
434,"('COLON151', 'COLON158')",3,0.9024774774774775,,,0.8344370860927153,,,0.975,,
435,"('COLON151_tree', 'COLON158_tree')",3,0.9448694931639277,,,0.8802852776362711,,,0.9763313609467456,,
436,"('COLON158', 'COLON164')",1,0.7693548387096774,"('COLON158', 'COLON113')",0.7693548387096774,0.7215189873417722,,,0.9333333333333333,"('COLON158', 'COLON113')",0.9333333333333333
437,"('COLON158_tree', 'COLON164_tree')",1,0.8745248118382447,"('COLON158_tree', 'COLON199_tree')",0.8745248118382447,0.8140214216163584,,,0.9447731755424064,"('COLON158_tree', 'COLON199_tree')",0.9447731755424064
438,"('COLON164', 'COLON199')",3,0.7693548387096774,,,0.5899390243902439,,,0.9333333333333333,,
439,"('COLON164_tree', 'COLON199_tree')",1,0.8745248118382447,"('COLON164_tree', 'COLON43_tree')",0.9094126394052046,0.6655722326454034,,,0.9447731755424064,"('COLON164_tree', 'COLON43_tree')",0.9513477975016437
440,"('COLON19', 'COLON21')",3,0.885383980181668,,,0.6390977443609023,,,0.9523809523809523,,
441,"('COLON199', 'COLON209')",1,0.7693548387096774,"('COLON42', 'COLON209')",0.8319230769230769,0.7123115577889447,,,0.9166666666666667,"('COLON42', 'COLON209')",0.9345238095238095
442,"('COLON199_tree', 'COLON209_tree')",1,0.8745248118382447,"('COLON199_tree', 'COLON113_tree')",0.8745248118382447,0.803633552377271,,,0.9368836291913215,"('COLON199_tree', 'COLON113_tree')",0.9447731755424064
443,"('COLON19_tree', 'COLON21_tree')",3,0.9395397489539749,,,0.7456140350877193,,,0.9675925925925926,,
444,"('COLON209', 'COLON118')",2,0.6083333333333334,,,0.14300847457627114,"('COMMENT99', 'COLON118')",0.2693602693602694,0.875,,
445,"('COLON209_tree', 'COLON118_tree')",0,0.7917710196779965,"('COLON209_tree', 'COLON137_tree')",0.7917710196779965,0.1760104302477183,"('DOT176_tree', 'COLON118_tree')",0.2737940026075619,0.9053254437869822,"('COLON209_tree', 'COLON137_tree')",0.9053254437869822
446,"('COLON21', 'COLON29')",3,0.885383980181668,,,0.5306122448979592,,,0.9619047619047619,,
447,"('COLON21_tree', 'COLON29_tree')",2,0.9395397489539749,,,0.5674603174603174,"('COLON21_tree', 'COMMA22_tree')",0.634920634920635,0.9722222222222221,,
448,"('COLON29', 'COLON30')",1,0.7260073260073261,"('COLON29', 'COLON21')",0.885383980181668,0.6896551724137931,,,0.9047619047619049,"('COLON29', 'COLON21')",0.9619047619047619
449,"('COLON29', 'COLON35')",3,0.7260073260073261,,,0.5665024630541873,,,0.9047619047619049,,
450,"('COLON29_tree', 'COLON30_tree')",1,0.8615384615384616,"('COLON136_tree', 'COLON30_tree')",0.9094126394052046,0.8045977011494253,,,0.9351851851851852,"('COLON136_tree', 'COLON30_tree')",0.9513477975016437
451,"('COLON29_tree', 'COLON35_tree')",3,0.8615384615384616,,,0.6609195402298851,,,0.9351851851851852,,
452,"('COLON30', 'COLON23')",3,0.885383980181668,,,0.4968944099378882,,,0.9523809523809523,,
453,"('COLON30_tree', 'COLON23_tree')",0,0.9395397489539749,"('COLON30_tree', 'COLON37_tree')",0.9395397489539749,0.5797101449275363,"('COLON30_tree', 'COLON37_tree')",0.7027777777777777,0.9675925925925926,"('COLON30_tree', 'COLON37_tree')",0.9722222222222221
454,"('COLON32', 'COLON33')",3,0.885383980181668,,,0.8303571428571429,,,0.9619047619047619,,
455,"('COLON32_tree', 'COLON33_tree')",3,0.9395397489539749,,,0.8880208333333333,,,0.9722222222222221,,
456,"('COLON35', 'COLON37')",2,0.885383980181668,"('COLON43', 'COLON37')",0.885383980181668,0.8081632653061225,,,0.9619047619047619,,
457,"('COLON35_tree', 'COLON37_tree')",3,0.9395397489539749,,,0.8642857142857142,,,0.9722222222222221,,
458,"('COLON37', 'COLON40')",3,0.7260073260073261,,,0.6563706563706564,,,0.9047619047619049,,
459,"('COLON37_tree', 'COLON40_tree')",0,0.8615384615384616,"('COLON37_tree', 'COLON35_tree')",0.9395397489539749,0.7657657657657657,"('COLON37_tree', 'COLON35_tree')",0.8642857142857142,0.9351851851851852,"('COLON37_tree', 'COLON35_tree')",0.9722222222222221
460,"('COLON40', 'COLON36')",3,0.7260073260073261,,,0.6349206349206349,,,0.9047619047619049,,
461,"('COLON40', 'COLON41')",3,0.885383980181668,,,0.8357142857142857,,,0.9619047619047619,,
462,"('COLON40_tree', 'COLON36_tree')",0,0.8615384615384616,"('COLON40_tree', 'COLON41_tree')",0.9395397489539749,0.7407407407407407,"('COLON40_tree', 'COLON41_tree')",0.8937499999999999,0.9351851851851852,"('COLON40_tree', 'COLON41_tree')",0.9722222222222221
463,"('COLON40_tree', 'COLON41_tree')",3,0.9395397489539749,,,0.8937499999999999,,,0.9722222222222221,,
464,"('COLON41', 'COLON42')",3,0.885383980181668,,,0.8362369337979094,,,0.9619047619047619,,
465,"('COLON41_tree', 'COLON42_tree')",3,0.9395397489539749,,,0.8943089430894309,,,0.9722222222222221,,
466,"('COLON42', 'COLON41')",3,0.885383980181668,,,0.8362369337979094,,,0.9619047619047619,,
467,"('COLON42', 'COLON43')",3,0.885383980181668,,,0.8367346938775511,,,0.9619047619047619,,
468,"('COLON42_tree', 'COLON41_tree')",3,0.9395397489539749,,,0.8943089430894309,,,0.9722222222222221,,
469,"('COLON42_tree', 'COLON43_tree')",3,0.9395397489539749,,,0.8948412698412698,,,0.9722222222222221,,
470,"('COLON43', 'COLON52')",1,0.7260073260073261,"('COLON43', 'COLON35')",0.885383980181668,0.5647840531561462,,,0.9047619047619049,"('COLON43', 'COLON35')",0.9523809523809523
471,"('COLON43_tree', 'COLON52_tree')",3,0.8615384615384616,,,0.6589147286821705,,,0.9351851851851852,,
472,"('COLON52', 'COLON41')",3,0.7260073260073261,,,0.5226480836236934,,,0.9047619047619049,,
473,"('COLON52_tree', 'COLON41_tree')",3,0.8615384615384616,,,0.6097560975609756,,,0.9351851851851852,,
474,"('COMMA112', 'COMMA113')",3,0.9024774774774775,,,0.8671875,,,0.975,,
475,"('COMMA112_tree', 'COMMA113_tree')",3,0.9448694931639277,,,0.9148351648351649,,,0.9763313609467456,,
476,"('COMMA125', 'COMMA132')",3,0.9024774774774775,,,0.708,,,0.9666666666666667,,
477,"('COMMA125_tree', 'COMMA132_tree')",3,0.9448694931639277,,,0.7987692307692307,,,0.9723865877712032,,
478,"('COMMA13', 'COMMA15')",2,0.885383980181668,"('COMMA13', 'COMMA38')",0.885383980181668,0.7252747252747254,,,0.9619047619047619,,
479,"('COMMA132', 'COMMA135')",3,0.9024774774774775,,,0.8551136363636364,,,0.975,,
480,"('COMMA132_tree', 'COMMA135_tree')",3,0.9448694931639277,,,0.9020979020979022,,,0.9763313609467456,,
481,"('COMMA135', 'COMMA170')",3,0.7693548387096774,,,0.5555555555555556,,,0.9333333333333333,,
482,"('COMMA135_tree', 'COMMA170_tree')",1,0.8745248118382447,"('COMMA135_tree', 'COMMA196_tree')",0.8745248118382447,0.6267806267806267,,,0.9447731755424064,"('COMMA135_tree', 'COMMA196_tree')",0.9447731755424064
483,"('COMMA138', 'COMMA145')",3,0.7693548387096774,,,0.7119565217391304,,,0.9333333333333333,,
484,"('COMMA138_tree', 'COMMA145_tree')",1,0.8745248118382447,"('COMMA138_tree', 'COMMA31_tree')",0.9094126394052046,0.8032329988851727,,,0.9447731755424064,"('COMMA138_tree', 'COMMA31_tree')",0.9671268902038134
485,"('COMMA13_tree', 'COMMA15_tree')",2,0.9395397489539749,"('COMMA13_tree', 'COMMA23_tree')",0.9395397489539749,0.7756410256410255,,,0.9722222222222221,,
486,"('COMMA145', 'COMMA151')",3,0.9024774774774775,,,0.7189655172413794,,,0.9666666666666667,,
487,"('COMMA145_tree', 'COMMA151_tree')",3,0.9448694931639277,,,0.8111405835543767,,,0.9723865877712032,,
488,"('COMMA148', 'COMMA155')",3,0.7693548387096774,,,0.7145270270270271,,,0.9333333333333333,,
489,"('COMMA148_tree', 'COMMA155_tree')",1,0.8745248118382447,"('COMMA148_tree', 'COMMA18_tree')",0.976,0.8061330561330562,,,0.9447731755424064,"('COMMA148_tree', 'COMMA18_tree')",0.9861932938856016
490,"('COMMA15', 'COMMA17')",3,0.885383980181668,,,0.7428571428571429,,,0.9619047619047619,,
491,"('COMMA151', 'COMMA186')",0,0.7693548387096774,"('COMMA151', 'COMMA145')",0.9024774774774775,0.576158940397351,"('COMMA151', 'COMMA145')",0.7189655172413794,0.9333333333333333,"('COMMA151', 'COMMA145')",0.9666666666666667
492,"('COMMA151_tree', 'COMMA186_tree')",0,0.8745248118382447,"('COMMA151_tree', 'COMMA145_tree')",0.9448694931639277,0.6500254712175242,"('COMMA151_tree', 'COMMA145_tree')",0.8111405835543767,0.9447731755424064,"('COMMA151_tree', 'COMMA145_tree')",0.9723865877712032
493,"('COMMA155', 'COMMA161')",1,0.7693548387096774,"('COMMA145', 'COMMA161')",0.7693548387096774,0.7209677419354839,,,0.9333333333333333,"('COMMA145', 'COMMA161')",0.9333333333333333
494,"('COMMA155_tree', 'COMMA161_tree')",1,0.8745248118382447,"('COMMA155_tree', 'COMMA65_tree')",0.9094126394052046,0.8133995037220844,,,0.9447731755424064,"('COMMA155_tree', 'COMMA65_tree')",0.9513477975016437
495,"('COMMA15_tree', 'COMMA17_tree')",3,0.9395397489539749,,,0.7944444444444444,,,0.9722222222222221,,
496,"('COMMA16', 'COMMA15')",3,0.885383980181668,,,0.8,,,0.9619047619047619,,
497,"('COMMA161', 'COMMA196')",3,0.9024774774774775,,,0.5869565217391305,,,0.9666666666666667,,
498,"('COMMA161_tree', 'COMMA196_tree')",3,0.9448694931639277,,,0.6622073578595318,,,0.9723865877712032,,
499,"('COMMA16_tree', 'COMMA15_tree')",3,0.9395397489539749,,,0.8555555555555555,,,0.9722222222222221,,
500,"('COMMA17', 'COMMA16')",3,0.885383980181668,,,0.8035714285714286,,,0.9619047619047619,,
501,"('COMMA17', 'COMMA18')",2,0.885383980181668,"('COMMA17', 'COMMA41')",0.885383980181668,0.8067226890756303,,,0.9619047619047619,,
502,"('COMMA170', 'COMMA180')",3,0.9024774774774775,,,0.8235294117647058,,,0.9666666666666667,,
503,"('COMMA170_tree', 'COMMA180_tree')",3,0.9448694931639277,,,0.8687782805429864,,,0.9723865877712032,,
504,"('COMMA17_tree', 'COMMA16_tree')",3,0.9395397489539749,,,0.859375,,,0.9722222222222221,,
505,"('COMMA17_tree', 'COMMA18_tree')",3,0.9395397489539749,,,0.8627450980392156,,,0.9722222222222221,,
506,"('COMMA18', 'COMMA138')",2,0.96,,,-4.958333333333334,"('ASIG42_tree', 'COMMA138')",-0.0,0.9833333333333334,,
507,"('COMMA18', 'COMMA17')",2,0.885383980181668,"('COMMA67', 'COMMA17')",0.885383980181668,0.8067226890756303,,,0.9619047619047619,,
508,"('COMMA18', 'COMMA25')",1,0.7260073260073261,"('COMMA46', 'COMMA25')",0.7260073260073261,0.43650793650793657,,,0.9047619047619049,"('COMMA46', 'COMMA25')",0.9047619047619049
509,"('COMMA180', 'COMMA86')",0,0.8319230769230769,"('COMMA78', 'COMMA86')",0.885383980181668,-0.06976744186046507,"('COMMA41', 'COMMA86')",-0.06968641114982585,0.9345238095238095,"('COMMA78', 'COMMA86')",0.9523809523809523
510,"('COMMA180_tree', 'COMMA86_tree')",0,0.9094126394052046,"('COMMA36_tree', 'COMMA86_tree')",0.9395397489539749,-0.07871198568872982,"('DOUBLE87', 'COMMA86_tree')",0.08236434108527135,0.9513477975016437,"('COMMA36_tree', 'COMMA86_tree')",0.9675925925925926
511,"('COMMA186', 'COMMA196')",3,0.9024774774774775,,,0.8279569892473119,,,0.9666666666666667,,
512,"('COMMA186_tree', 'COMMA196_tree')",3,0.9448694931639277,,,0.8734491315136478,,,0.9723865877712032,,
513,"('COMMA18_tree', 'COMMA138_tree')",2,0.976,,,-5.230769230769232,"('COMMA23_tree', 'COMMA138_tree')",-3.3846153846153846,0.9861932938856016,,
514,"('COMMA18_tree', 'COMMA17_tree')",3,0.9395397489539749,,,0.8627450980392156,,,0.9722222222222221,,
515,"('COMMA18_tree', 'COMMA25_tree')",1,0.8615384615384616,"('COMMA18_tree', 'COMMA38_tree')",0.9395397489539749,0.5092592592592593,,,0.9351851851851852,"('COMMA18_tree', 'COMMA38_tree')",0.9675925925925926
516,"('COMMA19', 'COMMA15')",2,0.885383980181668,"('COMMA19', 'COMMA59')",0.885383980181668,0.6285714285714287,,,0.9619047619047619,,
517,"('COMMA196', 'COMMA105')",2,0.7693548387096774,,,0.09999999999999998,"('ENDMACRO96_tree', 'COMMA105')",0.1208333333333333,0.9333333333333333,,
518,"('COMMA196', 'COMMA206')",3,0.7693548387096774,,,0.7117346938775511,,,0.9166666666666667,,
519,"('COMMA196_tree', 'COMMA105_tree')",2,0.8745248118382447,,,0.1128205128205128,"('DOT119_tree', 'COMMA105_tree')",0.4666666666666667,0.9447731755424064,,
520,"('COMMA196_tree', 'COMMA206_tree')",3,0.8745248118382447,,,0.8029827315541601,,,0.9368836291913215,,
521,"('COMMA19_tree', 'COMMA15_tree')",3,0.9395397489539749,,,0.6722222222222223,,,0.9722222222222221,,
522,"('COMMA20', 'COMMA22')",3,0.885383980181668,,,0.7714285714285715,,,0.9619047619047619,,
523,"('COMMA206', 'COMMA115')",0,0.6083333333333334,"('COMMA206', 'COMMA135')",0.6083333333333334,0.13043478260869568,"('FORMAT95', 'COMMA115')",0.39473684210526316,0.875,"('COMMA206', 'COMMA135')",0.875
524,"('COMMA206_tree', 'COMMA115_tree')",2,0.7917710196779965,,,0.1605351170568562,"('COMMA145', 'COMMA115_tree')",0.39799331103678925,0.9053254437869822,,
525,"('COMMA20_tree', 'COMMA22_tree')",2,0.9395397489539749,"('COMMA20_tree', 'COMMA90_tree')",0.9395397489539749,0.825,,,0.9722222222222221,,
526,"('COMMA22', 'COMMA24')",2,0.885383980181668,"('COMMA84', 'COMMA24')",0.885383980181668,0.7792207792207793,,,0.9619047619047619,,
527,"('COMMA22_tree', 'COMMA24_tree')",1,0.9395397489539749,"('COMMA22_tree', 'COMMA28_tree')",0.9395397489539749,0.8333333333333333,,,0.9722222222222221,"('COMMA22_tree', 'COMMA28_tree')",0.9722222222222221
528,"('COMMA23', 'COMMA22')",1,0.885383980181668,"('COMMA23', 'COMMA32')",0.885383980181668,0.8181818181818182,,,0.9619047619047619,"('COMMA23', 'COMMA32')",0.9761904761904763
529,"('COMMA23_tree', 'COMMA22_tree')",3,0.9395397489539749,,,0.875,,,0.9722222222222221,,
530,"('COMMA24', 'COMMA25')",3,0.885383980181668,,,0.8214285714285715,,,0.9619047619047619,,
531,"('COMMA24_tree', 'COMMA25_tree')",3,0.9395397489539749,,,0.8784722222222222,,,0.9722222222222221,,
532,"('COMMA25', 'COMMA23')",1,0.885383980181668,"('COMMA26', 'COMMA23')",0.885383980181668,0.7826086956521741,,,0.9619047619047619,"('COMMA26', 'COMMA23')",0.9619047619047619
533,"('COMMA25', 'COMMA32')",0,0.885383980181668,"('COMMA38', 'COMMA32')",0.885383980181668,0.5142857142857142,"('COMMA38', 'COMMA32')",0.6964285714285715,0.9523809523809523,"('COMMA38', 'COMMA32')",0.9619047619047619
534,"('COMMA25_tree', 'COMMA23_tree')",2,0.9395397489539749,"('COMMA36_tree', 'COMMA23_tree')",0.9395397489539749,0.8369565217391305,,,0.9722222222222221,,
535,"('COMMA25_tree', 'COMMA32_tree')",3,0.9395397489539749,,,0.6,,,0.9675925925925926,,
536,"('COMMA26', 'COMMA148')",0,0.6695652173913043,"('COMMA48', 'COMMA148')",0.96,-2.307692307692308,"('COMMA48', 'COMMA148')",-0.9479166666666667,0.8898809523809523,"('COMMA48', 'COMMA148')",0.9791666666666667
537,"('COMMA26', 'COMMA28')",3,0.885383980181668,,,0.7912087912087913,,,0.9619047619047619,,
538,"('COMMA26_tree', 'COMMA148_tree')",2,0.8282758620689655,,,-2.8402366863905324,"('COLON158_tree', 'COMMA148_tree')",0.6455301455301455,0.9184746877054569,,
539,"('COMMA26_tree', 'COMMA28_tree')",3,0.9395397489539749,,,0.8461538461538461,,,0.9722222222222221,,
540,"('COMMA28', 'COMMA30')",1,0.7260073260073261,"('COMMA28', 'COMMA132')",0.8319230769230769,0.663265306122449,,,0.9047619047619049,"('COMMA28', 'COMMA132')",0.9345238095238095
541,"('COMMA28_tree', 'COMMA30_tree')",0,0.8615384615384616,"('COMMA31_tree', 'COMMA30_tree')",0.9395397489539749,0.7738095238095238,"('COMMA31_tree', 'COMMA30_tree')",0.8861111111111111,0.9351851851851852,"('COMMA31_tree', 'COMMA30_tree')",0.9722222222222221
542,"('COMMA29', 'COMMA31')",1,0.7260073260073261,"('COMMA74', 'COMMA31')",0.7260073260073261,0.6650246305418719,,,0.9047619047619049,"('COMMA74', 'COMMA31')",0.9047619047619049
543,"('COMMA29_tree', 'COMMA31_tree')",1,0.8615384615384616,"('COMMA25_tree', 'COMMA31_tree')",0.8615384615384616,0.7758620689655172,,,0.9351851851851852,"('COMMA25_tree', 'COMMA31_tree')",0.9351851851851852
544,"('COMMA30', 'COMMA31')",2,0.885383980181668,"('COMMA91', 'COMMA31')",0.885383980181668,0.8285714285714286,,,0.9619047619047619,,
545,"('COMMA30', 'COMMA32')",2,0.885383980181668,"('COMMA72', 'COMMA32')",0.885383980181668,0.8,,,0.9619047619047619,,
546,"('COMMA30_tree', 'COMMA31_tree')",3,0.9395397489539749,,,0.8861111111111111,,,0.9722222222222221,,
547,"('COMMA30_tree', 'COMMA32_tree')",0,0.9395397489539749,"('COMMA31_tree', 'COMMA32_tree')",0.9395397489539749,0.8555555555555555,"('COMMA31_tree', 'COMMA32_tree')",0.8870967741935484,0.9722222222222221,"('COMMA31_tree', 'COMMA32_tree')",0.9722222222222221
548,"('COMMA31', 'COMMA33')",3,0.885383980181668,,,0.8018433179723503,,,0.9619047619047619,,
549,"('COMMA31', 'COMMA38')",3,0.885383980181668,,,0.663594470046083,,,0.9619047619047619,,
550,"('COMMA31_tree', 'COMMA33_tree')",1,0.9395397489539749,"('COMMA31_tree', 'COMMA38_tree')",0.9395397489539749,0.8575268817204301,,,0.9722222222222221,"('COMMA31_tree', 'COMMA38_tree')",0.9722222222222221
551,"('COMMA31_tree', 'COMMA38_tree')",3,0.9395397489539749,,,0.7096774193548386,,,0.9722222222222221,,
552,"('COMMA32', 'COMMA30')",2,0.885383980181668,"('COMMA13', 'COMMA30')",0.885383980181668,0.8,,,0.9619047619047619,,
553,"('COMMA32_tree', 'COMMA30_tree')",3,0.9395397489539749,,,0.8555555555555555,,,0.9722222222222221,,
554,"('COMMA33', 'COMMA34')",3,0.885383980181668,,,0.8311688311688312,,,0.9619047619047619,,
555,"('COMMA33', 'COMMA35')",3,0.885383980181668,,,0.8051948051948054,,,0.9619047619047619,,
556,"('COMMA33_tree', 'COMMA34_tree')",3,0.9395397489539749,,,0.8888888888888888,,,0.9722222222222221,,
557,"('COMMA33_tree', 'COMMA35_tree')",0,0.9395397489539749,"('COMMA36_tree', 'COMMA35_tree')",0.9395397489539749,0.8611111111111112,"('COMMA36_tree', 'COMMA35_tree')",0.8904761904761904,0.9722222222222221,"('COMMA36_tree', 'COMMA35_tree')",0.9722222222222221
558,"('COMMA34', 'COMMA41')",0,0.885383980181668,"('COMMA15', 'COMMA41')",0.885383980181668,0.5672268907563026,"('COMMA49', 'COMMA41')",0.6898954703832754,0.9523809523809523,"('COMMA15', 'COMMA41')",0.9523809523809523
559,"('COMMA34_tree', 'COMMA41_tree')",0,0.9395397489539749,"('COMMA34_tree', 'COMMA32_tree')",0.9395397489539749,0.661764705882353,"('COMMA34_tree', 'COMMA32_tree')",0.859375,0.9675925925925926,"('COMMA34_tree', 'COMMA32_tree')",0.9722222222222221
560,"('COMMA35', 'COMMA37')",3,0.885383980181668,,,0.8081632653061225,,,0.9619047619047619,,
561,"('COMMA35_tree', 'COMMA37_tree')",2,0.9395397489539749,"('COMMA35_tree', 'COMMA59_tree')",0.9395397489539749,0.8642857142857142,,,0.9722222222222221,,
562,"('COMMA36', 'COMMA38')",3,0.885383980181668,,,0.8095238095238095,,,0.9619047619047619,,
563,"('COMMA36_tree', 'COMMA38_tree')",1,0.9395397489539749,"('COMMA36_tree', 'COMMA33_tree')",0.9395397489539749,0.8657407407407407,,,0.9722222222222221,"('COMMA36_tree', 'COMMA33_tree')",0.9722222222222221
564,"('COMMA37', 'COMMA38')",3,0.885383980181668,,,0.8339768339768341,,,0.9619047619047619,,
565,"('COMMA37_tree', 'COMMA38_tree')",3,0.9395397489539749,,,0.8918918918918919,,,0.9722222222222221,,
566,"('COMMA38', 'COMMA36')",1,0.885383980181668,"('COMMA67', 'COMMA36')",0.885383980181668,0.8095238095238095,,,0.9619047619047619,"('COMMA39', 'COMMA36')",0.9619047619047619
567,"('COMMA38', 'COMMA41')",1,0.7260073260073261,"('COMMA18', 'COMMA41')",0.885383980181668,0.6578947368421053,,,0.9047619047619049,"('COMMA18', 'COMMA41')",0.9523809523809523
568,"('COMMA38', 'COMMA45')",1,0.7260073260073261,"('COMMA38', 'COMMA15')",0.7260073260073261,0.5827067669172933,,,0.9047619047619049,"('COMMA38', 'COMMA15')",0.9047619047619049
569,"('COMMA38_tree', 'COMMA36_tree')",1,0.9395397489539749,"('COMMA33_tree', 'COMMA36_tree')",0.9395397489539749,0.8657407407407407,,,0.9722222222222221,"('COMMA33_tree', 'COMMA36_tree')",0.9722222222222221
570,"('COMMA38_tree', 'COMMA41_tree')",1,0.8615384615384616,"('COMMA35_tree', 'COMMA41_tree')",0.8615384615384616,0.7675438596491229,,,0.9351851851851852,"('COMMA35_tree', 'COMMA41_tree')",0.9351851851851852
571,"('COMMA38_tree', 'COMMA45_tree')",1,0.8615384615384616,"('COMMA38_tree', 'COMMA63_tree')",0.9395397489539749,0.6798245614035088,,,0.9351851851851852,"('COMMA38_tree', 'COMMA63_tree')",0.9675925925925926
572,"('COMMA39', 'COMMA41')",1,0.7260073260073261,"('COMMA39', 'COMMA25')",0.7260073260073261,0.6776556776556777,,,0.9047619047619049,"('COMMA39', 'COMMA25')",0.9047619047619049
573,"('COMMA39_tree', 'COMMA41_tree')",1,0.8615384615384616,"('COMMA25_tree', 'COMMA41_tree')",0.8615384615384616,0.7905982905982906,,,0.9351851851851852,"('COMMA25_tree', 'COMMA41_tree')",0.9351851851851852
574,"('COMMA40', 'COMMA29')",1,0.7260073260073261,"('COMMA40', 'COMMA28')",0.7260073260073261,0.4433497536945813,,,0.9047619047619049,"('COMMA40', 'COMMA28')",0.9047619047619049
575,"('COMMA40_tree', 'COMMA29_tree')",0,0.8615384615384616,"('COMMA18_tree', 'COMMA29_tree')",0.8615384615384616,0.5172413793103449,"('COMMA40_tree', 'COMMA38_tree')",0.7894736842105264,0.9351851851851852,"('COMMA18_tree', 'COMMA29_tree')",0.9351851851851852
576,"('COMMA41', 'COMMA39')",1,0.7260073260073261,"('COMMA63', 'COMMA39')",0.885383980181668,0.6776556776556777,,,0.9047619047619049,"('COMMA63', 'COMMA39')",0.9523809523809523
577,"('COMMA41', 'COMMA49')",3,0.885383980181668,,,0.6898954703832754,,,0.9619047619047619,,
578,"('COMMA41_tree', 'COMMA39_tree')",1,0.8615384615384616,"('COMMA43_tree', 'COMMA39_tree')",0.9395397489539749,0.7905982905982906,,,0.9351851851851852,"('COMMA43_tree', 'COMMA39_tree')",0.9675925925925926
579,"('COMMA41_tree', 'COMMA49_tree')",3,0.9395397489539749,,,0.7378048780487805,,,0.9722222222222221,,
580,"('COMMA43', 'COMMA45')",3,0.885383980181668,,,0.8172757475083058,,,0.9619047619047619,,
581,"('COMMA43_tree', 'COMMA45_tree')",3,0.9395397489539749,,,0.874031007751938,,,0.9722222222222221,,
582,"('COMMA45', 'COMMA43')",3,0.885383980181668,,,0.8172757475083058,,,0.9619047619047619,,
583,"('COMMA45', 'COMMA48')",3,0.885383980181668,,,0.8,,,0.9619047619047619,,
584,"('COMMA45_tree', 'COMMA43_tree')",2,0.9395397489539749,"('COMMA23_tree', 'COMMA43_tree')",0.9395397489539749,0.874031007751938,,,0.9722222222222221,,
585,"('COMMA45_tree', 'COMMA48_tree')",1,0.9395397489539749,"('COMMA40_tree', 'COMMA48_tree')",0.9395397489539749,0.8555555555555555,,,0.9722222222222221,"('COMMA40_tree', 'COMMA48_tree')",0.9722222222222221
