	OldName	NewName	Dice	Qgram	count
19744	PageObjectWithPageObjectDeclaredWithAbstractType	AbstractTypeTest	True	False	1
19746	PagePane	ChapterPane	False	True	1
19766	PageableInMemCollection	InMemCollection	True	False	1
19772	PageablePmBeanCollectionTest	PmBeanCollectionTest	True	False	1
19775	PageableQueryCollection	PageQueryCollection	True	False	1
19823	Panel1	RightPanel	True	False	1
19837	PanelMenuIconTriangle	PanelIconTriangle	True	False	1
19865	Param	TestParam	True	False	1
19866	ParamDecl	NonRoleParamDecl	True	False	1
19885	ParameterCellRenderer	PortCellRenderer	False	True	1
19889	ParameterDeclDelegate	ParamDeclDel	True	False	1
19903	ParameterListMetaData	ValidatableParametersMetaData	False	True	1
19910	ParameterPanel	ParameterView	True	False	1
19917	ParameterTableModel	HexTableModel	True	False	1
19919	ParameterTest	ParseParameterTest	True	False	1
19922	ParameterTextBase	ParameterListBase	True	False	1
19931	ParameterizedTypeWithTypeParameterTest	TypeVariableReturnTypeTest	False	True	1
19952	ParentSelector	ProgramSelector	False	True	1
19970	ParseException	SVExprParseException	True	False	1
19981	ParseUtil	z_T4JInternalParseUtil	True	False	1
20052	ParticleDiagnosticMethod	ParticleMethod	True	False	1
20074	PassivationCapabilityErrorCausedByExtensionDetectedTest	PassivationCapabilityErrorTest	True	False	1
20076	PassivationCapableCustomBean	PassivationCapableBeanImpl	False	True	1
20088	PastConstraintDateValidator	PastValidatorForDate	False	True	1
20097	PatchUtils	Patches	True	False	1
20160	PatientToSimpleObjectConverter	PatientSimplifier	True	False	1
20169	PatternDefinition	PatternDef	True	False	1
20172	PatternPath	PatternRule	True	False	1
20187	PayloadNode	PayloadElemList	False	True	1
20201	Pdm4PojoUnitTest	InstantiationUnitTest	True	False	1
20228	PerformanceChartWidget	ChartWidget	True	False	1
20262	PersistenceConverter	Vip6Converter	False	True	1
20308	Phase	PhaseRecord	True	False	1
20311	PhaseUpdateOrchestrator	TreatmentUpdateOrchestrator	True	False	1
20336	PinReadDigitalBlock	DigitalInputBlock	False	True	1
20357	PipelineEditPart	BlockEditPart	True	False	1
20358	PipelineExtendedEditPart	BlockExtendedEditPart	True	False	1
20385	PitResultsBuilder	Builder	True	False	1
20472	PlotContentBarChart	PlotContentCategoricalChart	True	False	1
20486	Plugin	CorePlugin	True	False	1
20487	Plugin	PluginsPlugin	True	False	1
20572	PmImplUtil	BeanValidationPmUtil	True	False	1
20610	PodamByteTypeManufacturerImpl	ByteTypeManufacturerImpl	True	False	1
20611	PodamCharTypeManufacturerImpl	CharTypeManufacturerImpl	True	False	1
20673	PojoDBDecoder	DocumentDecoder	False	True	1
20674	PojoDBDecoderFactory	DocumentDecoderFactory	False	True	1
20687	PojoWithGuavaOptional	PojoWithGuavaOptionalBasicFieldAccess	True	False	1
20688	PojoWithGuavaOptional2	PojoWithGuavaOptionalOptionalFieldAccess	True	False	1
20703	PolygonAlgo	LineAlgo	False	True	1
20735	PortCellRenderer	FunctionLibraryRenderer	False	True	1
20750	PortfolioEntryTest	PortfolioViewTest	False	True	1
20757	PortletPreferencesMailStoreDaoImpl	SimpleServiceBroker	True	False	1
20763	Position	ROSPosition	True	False	1
20798	Poster	Requester	False	True	1
20807	PostgresUser	CreateUser	False	True	1
20855	Preference	UserPreference	True	False	1
20865	PrefixEncodedTermSet	PrefixEncodedLexicographicallySortedDictionary	True	False	1
20866	PrefixEncodedTermSetTest	PrefixEncodedLexicographicallySortedDictionaryTest	True	False	1
20887	PresenceContainerConnectTest	ConnectTest	True	False	1
20907	PrettyTimeI18nTest	PrettyTimeI18n_Test	False	True	1
20939	PrimitiveParsersTest	PrimitiveTest	True	False	1
20946	PrintInterpreter	PrintLogger	True	False	1
20949	PrintSource	FeaturePanelAttributeSource	True	False	1
21011	ProcessBuilder_addArgument_addArgument$A_pipe_run	ProcessBuilder_pipe	True	False	1
21019	ProcessInstance	Instance	True	False	1
21020	ProcessInstanceManager	AbstractProcessInstanceManager	True	False	1
21027	ProcessMethod	ProcessSection	False	True	1
21039	ProcessingInstructionComparatorTest	CompareProcInstrCommandTest	False	True	1
21040	ProcessingMapDisplay	P2DMapDisplay	True	False	1
21062	Product	ProductsProduct	True	False	1
21108	ProductionRecordStateChangeViewClient	ProductionTrackingStateChangeViewClient	False	True	1
21126	ProductsListControllerGetViewTest	CrudTemplateControllerGetEntityListViewTest	True	False	1
21138	ProfileDefinitions	AttributesDefinitions	False	True	1
21159	ProgressJobMonitor	JobProgressMonitor	False	True	1
21161	ProgressListener	WorkListener	True	False	1
21175	ProjectEstimationToolController	EstimatesController	True	False	1
21178	ProjectIndexPageReport	IndexReport	True	False	1
21194	ProjectStageConfig	DeltaSpikeCustomConfig	False	True	1
21200	ProjectTest	EstimatesProjectTest	True	False	1
21211	PrologImpl	PrologReferenceImplementation	True	False	1
21233	Properties	PropertiesImpl	True	False	1
21234	Properties	UDFProperties	True	False	1
21254	PropertiesType	Properties	True	False	1
21270	PropertyAltText	PropAltText	True	False	1
21301	PropertyFileFilter	TranslationFileFilter	False	True	1
21338	PropertyVisitor	NodePathVisitor	False	True	1
21372	ProtocolDefinition	ProtocolDef	True	False	1
21376	ProtocolObserver	Observer	True	False	1
21388	ProvidedTreatment	Treatment	True	False	1
21402	ProviderMapper	CreateProviderRequestMapper	True	False	1
21430	Proxies	LocatorProxies	True	False	1
21431	Proxy	TorpedoProxy	True	False	1
21435	ProxyBase	AbstractProxyBase	True	False	1
21464	PseudoNodesTest	DataTest	True	False	1
21466	PstExtractor	PstProcessor	False	True	1
21503	PublisherPeriod	PublisherTrigger	False	True	1
21560	QTIMaximaSessionManager	QtiMaximaProcessManager	False	True	1
21634	QueryBuilder	GDataQueryBuilder	True	False	1
21636	QueryBuilder	LuceneQueryBuilder	True	False	1
21648	QueryExecutionTest	QueryExecutionAssertionsTest	True	False	1
21668	QueryParams	N1qlParams	True	False	1
21677	QueryResult	Result	False	True	1
21681	QueryRowMapper	AuthenticationResultRowMapper	True	False	1
21686	QuerySetFolderItemView	LogicalFileFolderView	True	False	1
21700	QueryValueArray	QueryColumnData	False	True	1
21752	RALExprIsPerson	RALExprIsPersonDTO	True	False	1
21824	RFTScanner	RFTTableColoringScanner	True	False	1
21840	RMFResource	XMLPersistenceMappingResource	True	False	1
21878	RPortObject	ROldPortObject	False	True	1
21947	RangeDefinition	RangeDef	True	False	1
21948	RangeSlicesQuery	ThriftRangeSlicesQuery	True	False	1
21954	Rank0OnlySuccinctBitVector	BytesRank0OnlySuccinctBitVector	True	False	1
21958	RankingMetricComputer	RankingEvaluator	False	True	1
21965	RatingComponent	StarRatingAlloy	False	True	1
21970	Raven	Sentry	False	True	1
21992	RawInt32Transcoder	Encoder	True	False	1
22011	ReadFinishedException	InvalidUnicodeCharacterException	True	False	1
22064	RecBlock	LRecursion	False	True	1
22074	ReceiverEventsTest	ExampleEventsReceiver	False	True	1
22079	RecipeMatchHook	CraftHook	True	False	1
22087	ReconstructionEntity	Entity	True	False	1
22126	RecorderPlugin	Recorder	True	False	1
22153	RecurrenceExceptionsTests	ExceptionDateTests	True	False	1
22176	RecursionVar	RecVar	True	False	1
22196	RedisDBAnalyzer	RedisExternalResourceAnalyzer	True	False	1
22205	Reduce	FreeEedReducer	True	False	1
22221	Reference	AbstractReference	True	False	1
22222	Reference	SingularReference	True	False	1
22262	ReflectionTransitionTest	TransitionReflectionObjectSynchronizerTest	False	True	1
22270	RefreshCodeProportionsCockpit	RefreshCockpitAction	True	False	1
22274	RegChange	DrugOrderChange	True	False	1
22303	RegistrantRegistrationTest	MemberRegistrationTest	False	True	1
22304	RegistrarBuilder	Builder	True	False	1
22313	RegistrationRequest	ContainerRegistrationRequest	True	False	1
22342	RelationSet	RelationSetBPlusTree	True	False	1
22370	ReleaseConfigurationStoreException	ReleaseDescriptorStoreException	False	True	1
22390	RemoteCallParametersBuilder	Builder	True	False	1
22391	RemoteCallableBuilder	Builder	True	False	1
22404	RemoteGetStatus	RemoteGetConfigurations	True	False	1
22416	RemoteNodePool	RemoteNodeManagement	True	False	1
22424	RemoteRepositoryEvent	ClusterRepositoryEvent	False	True	1
22444	RemoveMemberFromImage	RemoveMember	False	True	1
22453	Render	CoreRender	True	False	1
22463	Renderer	LineReader	False	True	1
22489	ReplLocalsMonitor	ReplLocals	True	False	1
22508	Report	StdOutReport	True	False	1
22512	ReportController	StorageReportController	True	False	1
22520	ReportWriter	ProviderReporter	True	False	1
22527	ReportingEventURLs	ReportingApplicationURLs	True	False	1
22539	Repository	BugFixedRepository	True	False	1
22540	Repository	DashboardRepository	True	False	1
22555	RepresentationsContainerItemProvider	ViewContainerItemProvider	True	False	1
22573	Request	TransportRequest	True	False	1
22575	RequestActions	SocialWorkspaceRequestActions	True	False	1
22605	RequestInterceptorImpl	RequestGuardImpl	True	False	1
22606	RequestLiteral	RequestEntityManagerStore	True	False	1
22617	RequestResponseMapping	StubMapping	True	False	1
22656	Reset	ResetListener	True	False	1
22670	ResolveIdentifierStatement	IdentifierReferenceExpression	False	True	1
22683	ResourceCodecData	ResourceRequestData	True	False	1
22684	ResourceContainer	Container	True	False	1
22699	ResourceModule	ControllerResourceModule	True	False	1
22702	ResourceNode	FileNode	False	True	1
22705	ResourceParameter	SimpleRequestParameter	False	True	1
22712	ResourceProviderResultCache	ResourceLookupCache	True	False	1
22723	ResourceXmlAdapter	FileObjectXmlAdapter	False	True	1
22727	ResourcesPluginTest	ResourcesMojoTest	False	True	1
22728	Resources_ca_es	Resources_ca	True	False	1
22730	Resources_in_ID	Resources_in	True	False	1
22749	ResponseItemImpl	ItemImpl	True	False	1
22760	ResponseWrapperSerializer	RefSerializer	True	False	1
22794	ResthubEntitiesContext	PersistenceContext	False	True	1
22804	RestricitonExists	RestrictionExists	False	True	1
22813	ResultCatcher	ResultCollector	True	False	1
22828	ResultMappingTest	FindAndMapTest	True	False	1
22834	ResultSet	SearchResult	False	True	1
22863	RetransmissionEvent	MessageRetransmittedEvent	False	True	1
22882	RetryEvent	RerunEvent	False	True	1
22909	ReturnableNodeConfiguration	FilteringConfigurer	True	False	1
22916	ReverseDeserializerComparator	MyAvroComparator	True	False	1
22941	RewardMetrics	DropMetrics	True	False	1
22943	RewardSource	AbstractRewardSource	True	False	1
22946	RewriteAction	Rewrite	False	True	1
22959	RexsterQuery	RexsterVertexQuery	True	False	1
22971	RhoconnectAppWizardPage	AppWizardPage	True	False	1
22978	RhodesLogAdapter	ConsoleAdapter	True	False	1
22994	RhogenPreferencePage	PreferencePage	True	False	1
23004	RibbonUtil	RibbonReportService	True	False	1
23024	RoadStructureTest	RoadModelTest	True	False	1
23046	RoleInstantiation	NonRoleArgument	True	False	1
23059	RoomParticipant	Participant	True	False	1
23104	RotatedMatrixHeaderRenderer	ColumnsMatrixRenderer	True	False	1
23130	RoutingByContentTypeDemo	RoutingByConsumes	True	False	1
23141	Row	InRow	True	False	1
23246	Rule$xref	Rule_xref_statement	True	False	1
23247	RuleBasedOpt	RuleOptimizer	False	True	1
23252	RuleExtensionsTest	RulesLanguageTest	False	True	1
23255	RuleModelProviderImpl	ProjectModels	True	False	1
23268	RuleVO	RuleDTO	True	False	1
23277	Rule_IPv4address	Rule_instance_class	False	True	1
23278	Rule_IPv6address	Rule_type_class	False	True	1
23288	Rule_dec_octet	Rule_direct_contextual	True	False	1
23290	Rule_gcs_char	Rule_class_inverse	False	True	1
23305	Rule_ipath_rootless	Rule_json_boolean	False	True	1
23334	RuledClassesConverter	SimplifiablePatternConverter	False	True	1
23373	Runner	TestRunner	True	False	1
23404	SCRequire	SCJavaScript	True	False	1
23421	SMAA2SimulationThread	SMAA2Simulation	True	False	1
23456	SOSGridObsTest	GOGridTest	True	False	1
23475	SQLPermissionUser	SQLUser	True	False	1
23478	SQLReset	SQLDelete	False	True	1
23541	STextProcessor	StructuredTextProcessor	True	False	1
23555	STextTest	StructuredTextTest	True	False	1
23610	SVDistItemExpr	SVDBConstraintDistListItem	True	False	1
23646	SafePathCreator	UtilPath	True	False	1
23688	SampleConfig	SampleProfile	False	True	1
23690	SampleCustomGemfireRepository	TestGemfireRepository	False	True	1
23691	SampleCustomRepository	TestCustomRepository	False	True	1
23719	SamplesChooser	SamplesChooserModule	True	False	1
23735	SaveDataHandler	SaveAction	False	True	1
23755	ScalabilityReportChart	ReportChart	True	False	1
23765	ScaleCommand	Scale	True	False	1
23799	SchedulerNotifierEventListener	TimerEventListener	False	True	1
23814	ScopeAnnotationScanTest	ScopeScanTest	True	False	1
23837	Scorer	OldScorer	True	False	1
23840	ScpDialog	StartFileDownloadDialog	True	False	1
23901	SearchControllerTest	SearchControllerWebTest	False	True	1
23911	SearchPattern	FilePattern	False	True	1
23913	SearchQuery	Search	True	False	1
23920	SearchSyntaxFactory	QueryDecoratorFactory	True	False	1
23922	SearchTest	SearchIntegrationTest	True	False	1
23949	Section2_Group_0_0	Section2_Group_1_0_0	True	False	1
23965	Section3_ContentsAssignment_6_0_1	CodeBlock_ContentsAssignment_4_0_1_1	False	True	1
23984	Section4_ContentsAssignment_6_0_0	TextOrMarkup_ContentsAssignment_0_1_1	False	True	1
24038	SecureFocusController	SecureMouseFocusObserver	False	True	1
24054	SecurityGroup	NovaSecurityGroup	True	False	1
24055	SecurityGroupDriver	SecurityGroupRulesDriver	False	True	1
24104	SelectStepEvent	NavigateStepEvent	False	True	1
24144	SemanticHighlightingWebMapping	SemanticMapping	True	False	1
24145	SemanticIdentity	SemanticIdentityIdentityReference	True	False	1
24173	SenseServlet	AtomHopperServlet	True	False	1
24186	Sensors	SensorDataGenerator	True	False	1
24191	Sentry	SentryAndroid	True	False	1
24205	SeqNFunction	SeqN	True	False	1
24208	Sequence	ElasticSequence	True	False	1
24210	SequenceFileMapStore	HdfsMapStore	True	False	1
24243	SerializableItemMeta	HItemMeta	True	False	1
24244	SerializableItemStack	HItemStack	True	False	1
24246	SerializableMapMeta	HMapMeta	True	False	1
24247	SerializablePotionEffect	HPotionEffect	True	False	1
24248	SerializablePotionMeta	HPotionMeta	True	False	1
24249	SerializableSkullMeta	HSkullMeta	True	False	1
24297	ServerConfig	JolokiaServerConfig	True	False	1
24299	ServerConfigTest	JvmAgentConfigTest	True	False	1
24305	ServerFtpConfig	FtpServerContext	False	True	1
24307	ServerGuiCommandListener	MinecraftServerGuiINNER2	False	True	1
24325	Service	ServiceReference	True	False	1
24332	ServiceDTOPropertiesEditionPart	DTOPropertiesEditionPart	True	False	1
24357	ServiceProvidersApiConfiguration	ServiceApiConfig	True	False	1
24375	ServiceTest	ResourceTest	False	True	1
24396	SesameEdge	SailEdge	False	True	1
24411	SessionBeanStore	FacesViewBeanStore	False	True	1
24438	SessionStresser	Stresser	True	False	1
24481	SetUtils	CollectionUtils	True	False	1
24508	SettingsPanel	SettingsNavBarPanel	True	False	1
24539	SharedBrowserKeepCookiesTest	SharedDriverKeepCookiesTest	False	True	1
24610	Shop	ServerShop	True	False	1
24717	SimpleAnnotatedPojo	ItemPojo	True	False	1
24734	SimpleCoapPeer	SimpleCoapEndpoint	False	True	1
24737	SimpleCompassApp	CompassApp	True	False	1
24749	SimpleDaemonRunnerFactory	Factory	True	False	1
24750	SimpleDataSet	StaticDataSet	False	True	1
24758	SimpleFeatureMultiStep1	SimpleScenarioMultiNoInheritanceStep1	True	False	1
24759	SimpleFeatureMultiStep2	SimpleScenarioMultiNoInheritanceStep2	True	False	1
24787	SimpleIntegrationTest	SimpleITest	True	False	1
24802	SimpleLayerDescriptor	SimpleMatrixLayer	False	True	1
24823	SimpleNode	AbstractNode	False	True	1
24862	SimpleRouteMatcherTest	RoutesTest	True	False	1
24867	SimpleScenarioMultiStep1	MultiSetBeanStep1	False	True	1
24868	SimpleScenarioMultiStep2	MultiSetBeanStep2	False	True	1
24869	SimpleScenarioStep	SingleSetBeanStep	False	True	1
24878	SimpleStringEnumeratingDSource	SimpleDSource	True	False	1
24944	SinglePointMutationEndEvent	EndEvent	True	False	1
24958	SingleUserPromptGroupCountQueryDao	FindAllCampaignsForUserDao	False	True	1
24964	Singleton	SampleSingleton	True	False	1
25000	SiteMeshOfflineGenerator	SiteMeshOffline	True	False	1
25006	SiteNode	WebRootNode	False	True	1
25014	SizeCalculator	ExpandableActivitySizeCalculator	True	False	1
25057	Slot	PlayerAttachSlot	True	False	1
25074	SmilesTest	BeamTest	True	False	1
25080	Snapshot	NovaSnapshot	True	False	1
25086	SnapshotStubMappingScenarioHandler	SnapshotRepeatedRequestHandler	False	True	1
25098	SobiBillProcessor	BillProcessor	True	False	1
25116	SocketClientConnectionImpl	ManagedHttpClientConnectionImpl	False	True	1
25128	SocketMain	SocketServerMain	True	False	1
25136	SocketServer	ServerSocketAppender1	True	False	1
25137	SocketServer	ServerSocketReceiver	True	False	1
25159	SoloView	ViewGetters	True	False	1
25169	Solve	SolveForE	True	False	1
25171	Solver	ParticleSolver	True	False	1
25174	SolverValidator	ArraysSolverValidator	True	False	1
25231	SourcePropertyMapSeveralTimesTest	SourceToManyTargetPropertiesTest	False	True	1
25255	SpaceMetadata	SpaceProperties	False	True	1
25257	SpamReportingMethods	SpamReportingResource	False	True	1
25313	SphinxTests	SphinxDeserializationTests	True	False	1
25318	Spinner	ListSpinner	True	False	1
25323	SpinnerTest1	ListSpinnerTest1	True	False	1
25325	SpinnerTest1App	ListSpinnerTest1App	True	False	1
25339	SplitOnAttributePMBuilder	SplitOnAttributeClassifierBuilder	True	False	1
25342	SplitPathFragmentsTest	PathTest	True	False	1
25347	SplunkEventReaderTest	SplunkEventsInputFormatTest	True	False	1
25368	SpoutCustomBlockDesign	GenericBlockDesign	True	False	1
25388	SpringTest	SpringPerformanceComparison	True	False	1
25436	SrampArchive	ArtificerArchive	True	False	1
25480	SshHostSession	SshHostConnection	False	True	1
25502	SshSftpHostSession	SshSftpHostConnection	True	False	1
25515	SshSudoHostSession	SshSudoHostConnection	True	False	1
25518	SshSudoOverthereConnection	SshSudoConnection	True	False	1
25554	StageDataController	StageDataStep	False	True	1
25585	StandardExceptionListener	DefaultPropertyAccessExceptionHandler	True	False	1
25592	StandardModifier	PropertyModifier	False	True	1
25619	StarRating	SelectStarRating	True	False	1
25632	StartAsyncValve	PerformRunnableAsyncValve	True	False	1
25642	StartEmbeddedMongoMojo	StartMojo	True	False	1
25652	StartRserve	RserveUtils	False	True	1
25682	StatementCondition	GenericCondition	False	True	1
25701	StaticFiles	StaticFilesConfiguration	True	False	1
25723	Stats	StatsRpc	False	True	1
25741	StatusMethods	TweetsMethods	False	True	1
25742	StatusMethodsAsync	TweetsResourcesAsync	False	True	1
25745	StatusMonitorTest	JobCompletionMonitorTest	True	False	1
25781	StopEmbeddedMongoMojo	StopMojo	True	False	1
25792	StorageOperation	StorageFuture	False	True	1
25832	StreamClient	RemoteAppenderStreamClient	True	False	1
25833	StreamClientTest	RemoteAppenderStreamClientTest	True	False	1
25851	StreamSearchComposite	StreamSearchStatusWidget	False	True	1
25865	Stresser	Stressor	False	True	1
25869	StrictOrderingRuleSet	ReferenceRuleSet	True	False	1
25882	StringCompiler	StringCompilationProvider	True	False	1
25934	StringUtilsTest	StringsTest	False	True	1
25946	StripeCollectionIterator	PagingIterator	True	False	1
25948	StripeError	Error	True	False	1
25956	StrongCounter	Counter	True	False	1
25975	StubBibleDriver	StubBookDriver	False	True	1
25977	StubBibleMetaData	StubBookMetaData	False	True	1
25982	StubConnectionListener	TUNNELStubManager	True	False	1
26089	StudentService	StudentResource	False	True	1
26095	StylableChapter	StylableParagraphWrapper	True	False	1
26134	SubSection	AbstractSection	True	False	1
26188	SubmissionInfo	SubmissionDetails	True	False	1
26217	SubscriptionContext	Subscription	True	False	1
26246	SubtreeMutationEndEvent	EndEvent	True	False	1
26250	SuccessContext	Success	False	True	1
26265	SumCountConversion	SumCountType	True	False	1
26289	SupplierRng	StochasticSupplier	True	False	1
26293	SupportedContentType	ResourceMethodMediaType	False	True	1
26359	SwordConfig	SwordBookMetaData	True	False	1
26399	SynchronizationDirectBuilder	SyncBuilder	True	False	1
26403	Synchronizer	TimelineSynchronizer	True	False	1
26448	TC1000ModelBuilder	TC1000SimpleContentModelBuilder	True	False	1
26451	TC3000ModelBuilder	TC1200FormatedContentModelBuilder	True	False	1
26486	TProtNFeImpl	ProtocoloDoResultadoDeProcessamentoImpl	False	True	1
26493	TSRemoteEventListener	TSRepositoryChangeNotifier	True	False	1
26547	Table	Tbl	False	True	1
26571	TableModel	Model	True	False	1
26591	TableSorter	MatrixSorter	False	True	1
26643	TailLOUDSTrieWikipediaTest	TailLOUDSTrieWithSuffixTrieTailArrayWikipediaTest	True	False	1
26644	TailLOUDSTrieWithConcatTailBuilderTest	TailLOUDSTrieWithConcatTailArrayTest	False	True	1
26656	TandemMassSpectrometrySearchResult	SearchResult	True	False	1
26666	Target	BigIntegerTarget	True	False	1
26688	TaskActionExecutorTest	ExecutingTaskHandlerTest	False	True	1
26752	TechnologyInstanceOperationFieldsTS	TechnologyOperationComponentFieldsTS	False	True	1
26753	TechnologyInstanceOperationProductInComponentFields	TechnologyInstOperProductInCompFields	True	False	1
26761	TechnologyOperationComponentTNFOFields	TechnologyOperCompTNFOFields	True	False	1
26783	TemplateErrorListener	TemplateCompileListener	True	False	1
26808	TemporallyReweightedPMBuilder	TemporallyReweightedClassifierBuilder	True	False	1
26818	TenantComparator	RepositoryDefinitionComparator	True	False	1
26840	TermDocVectorReader	Reader	True	False	1
26846	TermService	TermResource	False	True	1
26969	TestCRS	testCrsRegistry	True	False	1
26995	TestClassAA	ClassAA	True	False	1
27002	TestClassProxyFactoryUsingJavassist	TestClassProxy	True	False	1
27019	TestCodec	TestMessageHeaderCodec	True	False	1
27023	TestCommon	AbstractCommonTest	True	False	1
27047	TestCookieBestMatchSpec	TestDefaultCookieSpec	False	True	1
27071	TestData	DataForTests	False	True	1
27124	TestException	ClassFileFormatException	True	False	1
27142	TestFailureTestCases	TestNegativeTests	False	True	1
27153	TestFitEllipseAlgebraicLeastSquares_F64	TestFitEllipseAlgebraic_F64	True	False	1
27158	TestForFlatData	TestForExtremeEdgeCaseData	True	False	1
27168	TestFullAPI	TestFullCXFAPI	True	False	1
27180	TestGitHubProvider	TestGitHubClient	True	False	1
27194	TestGroupMulticastOrder	TestToaOrder	True	False	1
27197	TestGrouperWithRollup	TestRollup	True	False	1
27351	TestNetwork	TestManager	False	True	1
27377	TestNuxeoSession	NuxeoBindingTestCase	True	False	1
27413	TestParser	BasicParserTest	False	True	1
27416	TestParserFeatures	ReadFeaturesTest	False	True	1
27460	TestPostgisWkbDecoder	TestPostgisWkbEncoderDecoder	True	False	1
27467	TestProcessorMyComma	TestHandlerMyComma	True	False	1
27517	TestResourceJaxb	TestWebSampleResourceJaxb	True	False	1
27520	TestResponseContentEncoding	TestContentCompressionExec	False	True	1
27572	TestService	GhostService	False	True	1
27573	TestService	PerfTestService	True	False	1
27575	TestServiceFactoryExtension	TestEnrichmentExtension	True	False	1
27578	TestServiceRest	TestServiceRestWithServicesAdmin	True	False	1
27584	TestSimple	TestSimpleGeneration	True	False	1
27605	TestSmileParser	TestParser	True	False	1
27615	TestSourcedTuple	TestTupleInternalSerialization	True	False	1
27626	TestStreamPackBufferUnpack	TestPackBufferUnpack	True	False	1
27644	TestSuiteEntity	LoadScenarioEntity	False	True	1
27651	TestTSCCMNoServer	TestPoolingConnManagerNoServer	False	True	1
27754	Tests	QueryTests	True	False	1
27793	TextOrMarkup_Alternatives_1	TextOrMarkup_Group_0_1	False	True	1
27885	ThreadPoolThreadPoolFilter	ThreadPoolFilter	True	False	1
27911	ThrowableNode	ThrowableAccessNode	True	False	1
27913	ThrowableReturnType	ThrowableType	True	False	1
27951	TileScatterer	TilePlanter	False	True	1
27971	TimePicker	CalendarTimePicker	True	False	1
27984	TimeServiceRestClientContainerInstantiator	Instantiator	True	False	1
27985	TimeServiceServerContainerInstantiator	Instantiator	True	False	1
28016	TimelineSynchronizerIterator	TimelineIterator	True	False	1
28032	TimerContext	Context	True	False	1
28034	TimerContextTest	TimerTest	True	False	1
28046	TimerStarts	TimerListener	True	False	1
28047	TimerTest	StopThreadsCleanUp_TimerTest	True	False	1
28056	TitleListener	RegisterListener	True	False	1
28061	TituloDeEleitorValidator	TituloEleitoralValidator	False	True	1
28096	TokenDaoRestService	ExternalValidationService	True	False	1
28097	TokenDiscarder	JavaTokenFilter	False	True	1
28140	ToolbarActionDockable	DockActionItem	False	True	1
28157	TopologyAware	TopologyHistory	True	False	1
28169	TrackingPoolEntry	BasicPoolEntry	True	False	1
28201	TrainingDataReducer	Reducer	True	False	1
28219	TransactionEventProcessor	TPCommitEventProcessor	False	True	1
28230	TransactionTest	AbstractTransactionTest	True	False	1
28245	TransferRNA	TransferRNAImplementation	True	False	1
28278	TransitiveHullLoader	AppLoader	True	False	1
28304	TreapTest	TreapAsSet	False	True	1
28317	TrecSearchQuery	TQuery	True	False	1
28322	TrecSearchResult	TResult	True	False	1
28331	TreeAccount	RosterAccount	True	False	1
28332	TreeBuddy	RosterBuddy	False	True	1
28351	TreeNavigatorTest	HibernateTest	True	False	1
28402	TryCatch4	Try4	False	True	1
28403	TryCatch5	Try5	False	True	1
28404	TryCatch6	Try6	False	True	1
28405	TryCatch7	Try7	False	True	1
28406	TryCatch8	Try8	False	True	1
28409	TryNode	Try	True	False	1
28437	TweenElement	Tweener	True	False	1
28440	Tweet	UserTweet	True	False	1
28460	TwitgooOAuthUploader	TwitgooUploader	True	False	1
28463	TwitpicImageUpload	TwitpicOAuthImageUpload	True	False	1
28480	TwitterHandler	Twitter	True	False	1
28490	TwitterService	TwitterUserService	True	False	1
28541	TypeReferenceBuilder	TypeBuilder	True	False	1
28549	TypeTokenTest	TypeLiteralTest	False	True	1
28591	URIExtractor	CacheKeyGenerator	False	True	1
28677	Unicorn	Unirest	False	True	1
28681	UniformPointCrossover	SubtreeCrossover	True	False	1
28683	UniformSampleTest	UniformReservoirTest	False	True	1
28690	UnindexTPCommand	UnindexEventsCommand	True	False	1
28833	UpdateAssessmentCommand	AssessmentMetadataTemplate	True	False	1
28863	UpdateResult	ExperimentUpdateResult	True	False	1
28898	UploadService	AnonymousUploadAndValidationServiceV1	True	False	1
28900	UploadTask	UpdateTask	False	True	1
28907	UriEncodingException	MalformedUriTemplateException	True	False	1
28923	Url	StringUrl	True	False	1
28940	UsageTrigger	Trigger	True	False	1
28950	Usb4JavaHub	Hub	True	False	1
28984	UseSingletonRule	UseSingleton	True	False	1
29005	UserAccount	RosterUserAccount	True	False	1
29033	UserGroup	Groups	False	True	1
29074	UserRelationshipService	RelationshipService	True	False	1
29102	UserTimerTicker	UserTime	True	False	1
29142	UtilitySampler	Sampler	True	False	1
29165	UtilsTest	MimeUtilTest	False	True	1
29169	V	VTest	False	True	1
29198	VComponentDateTimeEnd	VDateTimeEnd	True	False	1
29200	VComponentDescribable2	VDescribable2	True	False	1
29201	VComponentDescribableBase	VDescribableBase	True	False	1
29203	VComponentDisplayableBase	VComponentDisplayableOldBase	False	True	1
29212	VComponentPrimaryBase	VPrimaryBase	True	False	1
29213	VComponentRepeatable	VRepeatable	True	False	1
29216	VDRTimer	Timer	True	False	1
29292	ValidationController	AnonymousUploadAndValidationControllerV1	True	False	1
29306	ValidationXmlConfigurationSource	BootstrapConfigurationImpl	False	True	1
29307	ValidationsFactoryBean	EditableDataValidationProviderFactoryBean	True	False	1
29313	ValidatorBuilderImpl	ValidatorContextImpl	False	True	1
29356	ValueObjectStateMustNotDependOnEntityTest	ForbiddenStateDependencyRuleTest	False	True	1
29387	VarIntTranscoder	Encoder	True	False	1
29402	Variable	SimpleVariable	True	False	1
29406	VariableDeclarationStatement	VariableStatement	True	False	1
29449	Vehicle	VehiclePrim	True	False	1
